Date,Close,High,Low,Open,Volume
2011-01-24,35.16804885864258,35.5331919733218,35.09958343642272,35.5331919733218,16633799
2011-01-25,35.099586486816406,35.37344471719998,35.053944028801865,35.37344471719998,14132843
2011-01-26,34.825740814208984,35.14524161781555,34.75727536135113,35.099599143342836,21410536
2011-01-27,35.14523696899414,35.32781032503276,34.8941981691539,34.98548658832177,29542349
2011-01-28,35.259342193603516,35.39627307076926,35.03112638652517,35.32780763218639,23609032
2011-01-31,34.96265411376953,35.1224044510385,34.78008080733521,34.78008080733521,19100764
2011-02-01,35.236507415771484,35.419080696731605,35.00829168514525,35.05393761710705,16069287
2011-02-02,35.35062789916992,35.62448965951042,35.282165941381734,35.601666685383066,18988419
2011-02-07,34.825740814208984,35.21370707067341,34.78009485743869,35.19088409228826,17392602
2011-02-08,34.780086517333984,35.05394826309463,34.64315912675041,34.825732463158594,28928435
2011-02-09,34.163902282714844,34.91701506889542,34.11825982222134,34.91701506889542,32927257
2011-02-10,33.54772186279297,34.20954627533076,33.433613965300474,34.163903812793095,31889860
2011-02-11,33.34233474731445,33.91287433243416,33.09129593694288,33.84440888576034,44878980
2011-02-14,33.79875946044922,33.91286735399253,33.50207824077728,33.593363162693315,27191101
2011-02-15,33.52489471435547,34.11825710032306,33.47925225750325,34.11825710032306,19785485
2011-02-16,33.82158279418945,33.912871208778554,33.4336166085024,33.753117353821864,19781697
2011-02-17,33.52489471435547,33.75311048091282,33.4107868310768,33.6846485367826,26815885
2011-02-18,33.730289459228516,34.02697063871615,33.54771615782873,33.63900106738058,24658902
2011-02-21,33.68465042114258,33.775935339953605,33.61618499088608,33.661827450291604,14753518
2011-02-22,33.091278076171875,33.38795919676215,33.02281266645175,33.2510283773219,22378530
2011-02-23,33.20539855957031,33.73029559064829,33.022825224982746,33.73029559064829,22557818
2011-02-24,32.81743621826172,33.410795271836754,32.65768583777218,33.00000957409139,22962729
2011-02-25,33.27386474609375,33.52490003980619,32.863075604577176,32.863075604577176,25053902
2011-02-28,33.34233474731445,33.639012545738886,32.86308010289499,32.86308010289499,27582836
2011-03-01,34.11825942993164,34.39211767204036,33.59336243455032,33.639004894519026,32144355
2011-03-02,33.66183853149414,33.75312348035543,33.34233772818204,33.45644565540744,24599089
2011-03-03,33.63899612426758,34.02696563859261,33.54771122812967,33.73028450270105,16678430
2011-03-04,34.0497932434082,34.18672410257288,33.867219925287436,34.0497932434082,17127659
2011-03-07,33.9585075378418,34.278008225420145,33.75311125385887,33.91286507994437,12013213
2011-03-08,34.41494369506836,34.43776318592809,33.867223679982985,34.23237035670657,18734667
2011-03-09,34.4377555847168,34.62032888278043,34.36929364495195,34.392113130774895,15629058
2011-03-10,34.163902282714844,34.5975143631444,34.14108279361635,34.5975143631444,15689265
2011-03-11,34.026973724365234,34.39211687798079,33.661827088453286,33.9128658359298,21832270
2011-03-14,33.91287612915039,34.02698405221981,33.41079848180698,34.02698405221981,18631363
2011-03-15,32.9771842956543,33.41079293845695,32.63486058324266,33.41079293845695,40861549
2011-03-16,32.429466247558594,33.47925682764814,32.338177839096424,33.09129066799991,46191527
2011-03-17,31.58506202697754,32.064316549822266,31.265561333278647,31.99585112051639,57915902
2011-03-18,31.881742477416992,31.950207905101472,31.63070721896898,31.858922989719705,27895560
2011-03-21,32.360992431640625,32.497919785430334,32.08713424176539,32.15559617751234,27788358
2011-03-22,32.406639099121094,32.497924013524056,32.10995790386707,32.36099664191961,17613502
2011-03-23,32.018680572509766,32.269715887719215,31.88174968617945,32.22407341970814,24194720
2011-03-24,31.9958553314209,32.33817904070635,31.904570401863516,32.17842867283251,18970826
2011-03-25,32.17843246459961,32.452290767838875,31.995859101674345,32.36100582752487,15351474
2011-03-28,32.406639099121094,32.680497324626245,31.950207562513757,31.950207562513757,16767609
2011-03-29,32.68050765991211,32.74897310851482,32.24689895592389,32.42947232476533,21527730
2011-03-30,32.79460525512695,32.8858936519552,32.45228160218764,32.680497370813846,23031374
2011-03-31,32.70332336425781,33.09128951033344,32.49792706412606,33.09128951033344,22846784
2011-04-01,33.20539855957031,33.31950645840045,32.726143991565046,32.88589783576461,26223979
2011-04-04,33.61619186401367,33.68465730826853,33.25104514951921,34.66598257416525,25835104
2011-04-06,33.75312042236328,33.867228339250644,33.57055054118131,33.867228339250644,20060749
2011-04-07,33.70747756958008,34.004158846580154,33.59336965398753,34.004158846580154,18004333
2011-04-08,33.63899612426758,33.79874991595227,33.593353676198625,33.68464205463211,21126231
2011-04-11,33.50208282470703,33.730298643019346,33.29668649884773,33.6390102263162,18929714
2011-04-12,33.31950378417969,33.38796921444209,33.091288004835995,33.11411097568894,19286579
2011-04-13,33.54772186279297,33.70747222282312,33.31950606780798,33.5248988903758,14708837
2011-04-14,33.31950378417969,33.38796921444209,33.15975343509839,33.15975343509839,14684610
2011-04-15,33.20539855957031,33.63900718220615,33.09129066074017,33.31950645840045,15678085
2011-04-18,33.0456428527832,33.43360894959574,32.88589251671877,33.00000039709282,11206292
2011-04-19,32.885894775390625,33.136930040077466,32.79460637544382,33.136930040077466,14888814
2011-04-20,33.136932373046875,33.1597553452145,32.88589709068617,32.90871658055716,19044789
2011-04-21,32.840248107910156,33.13692930715661,32.703320734463084,33.11410981939692,28953642
2011-04-26,32.863067626953125,33.0684604067032,32.74895975324843,32.84024465929381,13324711
2011-04-27,32.65768051147461,33.13693157477989,32.543572617978604,33.068466142222974,21734188
2011-04-28,32.58921813964844,32.86307641329989,32.520752700661355,32.72614553532572,18653601
2011-04-29,32.58921813964844,32.74896850908704,32.36100233122274,32.406644796448504,15917847
2011-05-03,32.520751953125,33.00000653272135,32.45228651571169,32.81743319371813,18455366
2011-05-04,32.45227813720703,32.86306717333287,32.38381271747007,32.86306717333287,16275692
2011-05-05,32.56639099121094,32.726141340171196,32.40664064225068,32.45228310162555,19638393
2011-05-06,32.68050765991211,32.7033306368788,32.452291819434656,32.6120422113094,19370011
2011-05-09,32.68050765991211,32.86308102875355,32.634865188276095,32.840258051786854,9044325
2011-05-11,32.9771842956543,33.068469226045316,32.771791461126064,33.068469226045316,15917602
2011-05-12,32.9771842956543,33.045649734596,32.70332602218436,32.84025341777089,21892724
2011-05-13,33.06913757324219,33.139150575392044,32.67240197573863,33.139150575392044,23052859
2011-05-16,32.57904815673828,33.092470817109174,32.509035166458474,32.81242241699856,20873521
2011-05-17,32.509033203125,32.83575572335403,32.392346080042,32.83575572335403,14839029
2011-05-18,32.29899597167969,32.48569609079518,32.13563470283185,32.39234781174173,24259778
2011-05-19,32.20563888549805,32.4390130803205,32.01893881743857,32.41567423643521,21801461
2011-05-20,32.32232666015625,32.34566550453056,32.135626588184856,32.25231368804101,14921069
2011-05-23,31.808917999267578,32.32234075024654,31.762243851180262,32.32234075024654,23342613
2011-05-24,32.345672607421875,32.41568203390302,31.832246406503696,31.832246406503696,18437990
2011-05-25,32.53236389160156,32.649050998186944,32.20564141756565,32.2989896784308,19726868
2011-05-26,32.57904815673828,32.71907057628928,32.439022176178675,32.439022176178675,13597077
2011-05-27,32.695735931396484,32.81242306382686,32.532371097187,32.76574536204777,16938909
2011-05-30,32.6257209777832,32.76574339167418,32.50903385236982,32.57904683981954,11734229
2011-05-31,33.162479400634766,33.32584064890718,32.83575334308179,32.90576632405801,22201514
2011-06-01,33.372520446777344,33.58255586434657,33.16248502920811,33.372520446777344,24045649
2011-06-02,33.06913757324219,33.139150575392044,32.69574083012499,33.04580227986504,15669649
2011-06-03,32.71907043457031,33.255831943045756,32.64905744459376,33.255831943045756,19431766
2011-06-07,32.765743255615234,33.325843591878744,32.67239498007554,33.325843591878744,15579315
2011-06-08,32.71907043457031,32.78908342454687,32.39234789602453,32.71907043457031,16383673
2011-06-09,32.672393798828125,32.85909390416595,32.32233243669782,32.57904552666337,15656748
2011-06-10,32.60238265991211,32.905769903135635,32.32233426655521,32.67239564850346,12970219
2011-06-13,32.88243103027344,32.90576988012374,32.205647116716854,32.205647116716854,12259511
2011-06-14,32.672393798828125,32.905768040248326,32.462358405953275,32.462358405953275,18014712
2011-06-15,32.78908157348633,32.95244283353689,32.67239445044901,32.859094559510396,14735709
2011-06-16,32.57904815673828,32.81242241699856,32.36900918589887,32.81242241699856,16938585
2011-06-17,32.2523193359375,32.67239368118294,32.13563221564756,32.67239368118294,20182536
2011-06-20,32.345672607421875,32.6023821468725,32.13563364495304,32.6023821468725,15379195
2011-06-21,32.509033203125,32.76574273730256,32.43902021707352,32.69573331225948,14356417
2011-06-22,32.60238265991211,32.74240863709482,32.43902139387129,32.67239564850346,12199747
2011-06-23,32.60238265991211,32.81242162568618,32.39234725514657,32.39234725514657,11626527
2011-06-24,34.165992736816406,34.212670441035,33.37252161922441,33.37252161922441,77193296
2011-06-27,33.58255386352539,34.119315362122066,33.41919259725906,34.0026282346449,41109035
2011-06-28,33.53587341308594,33.885934729633824,33.23248622654286,33.83926059962901,19848727
2011-06-29,33.39585876464844,33.79259430316939,33.27917163208294,33.465868195380786,14646789
2011-06-30,33.605892181396484,33.83926643265618,33.53587919381688,33.79259229460594,21383028
2011-07-04,33.97929000854492,34.072638278054114,33.76925106063692,34.0492994301727,21448678
2011-07-05,33.932621002197266,34.049308149468935,33.885946855490424,34.02597285662008,10248673
2011-07-06,33.769248962402344,33.97928789725969,33.629226566838774,33.65256185226204,12535579
2011-07-07,33.86260223388672,34.095976464138154,33.69923742390419,33.97928934901243,11664268
2011-07-08,34.4460334777832,34.4460334777832,34.1893204323861,34.21265927687954,20248655
2011-07-11,34.04929733276367,34.702745862100755,33.93261022256091,34.119310311086934,20924598
2011-07-12,33.372520446777344,33.93261726763444,33.349181595487984,33.69924299877586,23153012
2011-07-13,33.7925910949707,33.815926382663186,33.25582962392671,33.652565124782406,16949590
2011-07-14,33.675899505615234,33.745912481420575,33.372512317797316,33.58254768420548,13244236
2011-07-15,33.53587341308594,33.74591233961939,33.44252515307631,33.605886388597085,7531382
2011-07-18,33.32583999633789,33.83926257842969,33.162478751264324,33.37251412907204,12398135
2011-07-19,33.769248962402344,33.81592309425687,33.27916523641787,33.535874742121734,16025240
2011-07-20,34.79609680175781,34.81943208659998,33.932609359415515,34.00262233595785,42795258
2011-07-21,35.49623107910156,35.682927663060624,35.16950493515505,35.37954393362261,62994775
2011-07-22,36.21967315673828,36.26634728199676,35.566224720097146,35.846276593662985,50332691
2011-07-25,35.82294464111328,36.12633185516148,35.65958339078215,35.91629290958588,16358961
2011-07-26,36.45305252075195,36.6864267411934,35.82294283776166,35.939629947982375,36055907
2011-07-27,36.31303024291992,36.569739749633676,36.26635254987377,36.31303024291992,18079119
2011-07-28,36.289695739746094,36.4063828643112,35.86962137911005,35.9162955167344,19725485
2011-07-29,36.19635009765625,36.709772770890716,35.96297583154888,35.986311121554394,20018524
2011-08-01,36.1496696472168,36.77978296660697,36.07966022151427,36.5930828557139,17434440
2011-08-02,35.82294464111328,36.47639320344597,35.72959637264069,36.21968012363407,18289669
2011-08-03,35.099491119384766,35.449552547680526,35.00614282957616,35.239517115106665,23510744
2011-08-04,35.8929557800293,35.98630404370888,35.309520229511946,35.332855514927836,31418704
2011-08-05,34.58606719970703,35.309528884076286,34.44604476986738,34.77276733383544,48981921
2011-08-08,34.025962829589844,34.212662922408136,33.55921437804817,34.025962829589844,43025352
2011-08-09,32.29899597167969,33.83926750312177,31.832247454395247,32.53237023032191,51824955
2011-08-10,33.885948181152344,34.32936149473706,33.39586428004411,34.00263533298896,54911309
2011-08-11,34.53938674926758,34.65607386666375,33.279167305792186,33.60588981009818,33275113
2011-08-12,34.51605224609375,34.772765361082385,33.97929428731351,34.772765361082385,29757412
2011-08-15,34.88945007324219,34.95946305983834,34.60940168786601,34.95946305983834,19535797
2011-08-16,34.86610794067383,35.426208219689556,34.6093984286737,35.426208219689556,16747669
2011-08-17,35.28619384765625,35.40288099897853,35.099493693338744,35.16950669633397,24312788
2011-08-18,35.07615280151367,35.542901332309576,34.7727655442946,35.37954005873274,29344182
2011-08-19,35.37954330444336,35.70626588157047,34.726094589180136,34.86611702465932,46001543
2011-08-22,36.40637969970703,36.49972796684149,35.61290874603974,35.7062570131742,56266267
2011-08-23,36.68643569946289,36.73310984274669,36.21968714460711,36.52307441746514,40353776
2011-08-24,36.24302291870117,36.77978442340095,36.19634877938132,36.49973246546467,25388245
2011-08-25,36.70977020263672,36.87313146528121,36.52307009061082,36.87313146528121,26298038
2011-08-26,36.31303024291992,36.849788102870505,36.26635254987377,36.849788102870505,15812378
2011-08-29,36.38304901123047,36.80312342955247,36.35971371971804,36.80312342955247,14687936
2011-08-30,36.68643569946289,36.80312283817683,36.453061422035,36.80312283817683,19242786
2011-08-31,36.873130798339844,36.96647907216013,36.52306943000117,36.826456661429695,14994031
2011-09-01,37.31653594970703,37.5265748820385,37.15317470967675,37.293200664564395,37447302
2011-09-02,36.63975524902344,37.43322623128688,36.54640697852477,37.43322623128688,14833485
2011-09-05,36.38304901123047,36.49973615181942,36.17301358257394,36.17301358257394,15250181
2011-09-06,37.33988571166992,37.38655985660771,36.3130402790026,36.546414564700534,26059626
2011-09-07,37.759952545166016,37.87663966455095,36.9664779967435,37.3398782031786,36701084
2011-09-08,38.083675384521484,38.083675384521484,37.488617956638336,38.083675384521484,24607221
2011-09-09,37.82184600830078,38.393103278130496,37.51241907307783,38.083672710965494,16685808
2011-09-12,37.06016159057617,37.226776879742744,36.845942451925,36.8935463014096,16354408
2011-09-14,38.03606033325195,38.08366418709758,37.03636487472889,37.60761838475886,40005411
2011-09-15,38.05986022949219,38.34549061483705,37.441002869107834,38.08366397225133,31484015
2011-09-16,37.726627349853516,38.321684563573605,37.583812165784295,38.321684563573605,30939388
2011-09-19,37.67902374267578,38.03605807321546,37.512408448145464,37.84563903720609,19321043
2011-09-20,38.15507507324219,38.17887518624622,37.607621626967635,37.821840803711716,26454985
2011-09-21,37.98845291137695,38.17886830887486,37.75043003256367,38.08366061012591,19814063
2011-09-22,36.941158294677734,37.369600298372255,36.560323782903936,37.25058883245387,34688430
2011-09-23,35.917667388916016,36.44132086737745,35.465425165091204,36.41751711583191,45274699
2011-09-26,35.98906326293945,36.94115490286876,35.08457547861834,35.925751260882386,30481747
2011-09-27,36.964962005615234,37.036369611486954,36.10807799903806,36.36990467658711,30103804
2011-09-28,36.6555290222168,36.845948081188034,36.08427547724455,36.22708704751688,23137457
2011-09-30,36.703128814697266,36.98875555555485,36.298490629153925,36.98875555555485,32147882
2011-10-03,35.79864501953125,36.41750605228124,35.584425848470886,36.41750605228124,33980832
2011-10-04,35.179786682128906,36.036666975499045,34.798948574892385,35.60822864478465,25776796
2011-10-06,36.32229995727539,36.51271539250584,35.70343889695158,36.298496211900776,38669324
2011-10-07,35.08456802368164,36.298486059428946,34.53711835260011,36.11996891487438,47671504
2011-10-10,34.846553802490234,35.08457672090053,34.322904108375894,35.08457672090053,20862485
2011-10-11,34.941768646240234,35.703441334998494,34.53713037083196,35.53682600182354,28345014
2011-10-12,34.775146484375,35.46541142852965,34.56092369926617,35.25119227536197,24347043
2011-10-13,34.941768646240234,35.10838397941519,34.394315152715215,35.08458023241511,26882956
2011-10-14,35.893856048583984,36.13187896186114,35.22739116501965,35.608229279039676,27279494
2011-10-17,36.203277587890625,36.322289015027756,35.46540528686422,36.17947384968699,18511098
2011-10-18,35.77484130859375,35.9176528642882,35.441607081424515,35.84624890241152,17865305
2011-10-19,36.27469253540039,36.322300026240015,35.632031360423376,35.77484656905899,12814304
2011-10-20,35.822444915771484,36.131875398907226,35.70343347086859,36.060467805577275,10127708
2011-10-21,35.489219665527344,36.01286937554446,35.01317381424967,36.01286937554446,11962435
2011-10-24,36.32229995727539,36.48891527907284,35.98906568173887,36.48891527907284,12243680
2011-10-25,36.22709274291992,36.41751183182769,35.72724672047182,36.32230410334482,14727348
2011-10-26,36.32229995727539,36.48891527907284,35.798646614566806,36.20328849428555,15241711
2011-10-27,36.22709274291992,36.36990796758626,35.79865070086295,36.012873537862454,25659984
2011-10-28,35.53681945800781,36.655526354115295,35.27499281698765,36.655526354115295,42707279
2011-10-31,35.53681945800781,35.79864246708677,35.513015715391,35.63202716459267,18097541
2011-11-01,35.75104522705078,35.94146430738557,35.560626146716,35.655837502854325,16292695
2011-11-02,36.39369583129883,36.63171870431436,35.489211819392445,35.75103480054505,21846822
2011-11-03,35.53681945800781,36.17948055730861,35.41780800880614,36.08427285072375,19707257
2011-11-04,35.822444915771484,36.17947925048017,35.489214322819805,36.17947925048017,24311592
2011-11-07,35.489219665527344,35.94146177146449,35.441612174846284,35.751042704565094,10693615
2011-11-08,35.87004852294922,35.94145611579265,35.632025634765164,35.94145611579265,12153407
2011-11-09,36.17948532104492,36.346100645477186,36.01286999661266,36.17948532104492,14667380
2011-11-10,35.53681945800781,36.06046910810693,35.39400426618933,35.48921560471538,21951901
2011-11-11,36.06046676635742,36.15567446675954,35.941455324884295,36.15567446675954,11086889
