Date,Close,High,Low,Open,Volume
2011-01-24,0.5668330192565918,0.5741677111334677,0.5267215152727557,0.5326808909441648,2056900000
2011-01-25,0.5494130849838257,0.5702710333377788,0.5457457395930794,0.5643116039087653,1086856000
2011-01-26,0.5624777674674988,0.5730213613914629,0.5512465431008783,0.5551430791775475,1074660000
2011-01-27,0.5608735680580139,0.5718755508161562,0.5501007773351163,0.5705003439570885,657396000
2011-01-28,0.5445998311042786,0.5716464635329369,0.531764145769289,0.5622489325946456,1094796000
2011-01-31,0.5482667684555054,0.5558306478363809,0.5365771615248657,0.5455163016381858,750160000
2011-02-01,0.5608735680580139,0.5649992979304171,0.5494131465817824,0.5530804923836965,654104000
2011-02-02,0.5863155722618103,0.5998388820833129,0.55766449954135,0.55766449954135,1606616000
2011-02-03,0.5753136277198792,0.5872324863218189,0.5627071384564742,0.5872324863218189,1030776000
2011-02-04,0.588378369808197,0.5929625367641546,0.5810437354672134,0.5833358189451922,872900000
2011-02-07,0.5638530254364014,0.5828773218579613,0.5617901341191021,0.5803560466796456,934236000
2011-02-08,0.547120988368988,0.5682081828953564,0.5445996577315357,0.5645408375889106,1076584000
2011-02-09,0.5338268280029297,0.5546848289440959,0.5239708621472068,0.54918378407758,1277520000
2011-02-10,0.5230540633201599,0.5319932069868646,0.518011456845908,0.5219079940383607,1042352000
2011-02-11,0.5379525423049927,0.5549140057672757,0.5127396210635946,0.5212203254709424,1359276000
2011-02-14,0.5297011137008667,0.561561095964064,0.5276382218186739,0.5443704395743048,1287828000
2011-02-15,0.5168653726577759,0.532451519330179,0.5145732344026279,0.5306178743031612,886980000
2011-02-16,0.5358898043632507,0.5434536876003067,0.5219080526520519,0.5237417527793486,1318364000
2011-02-17,0.5886077284812927,0.5961716108635579,0.5182406484789203,0.5207619790380694,3470096000
2011-02-18,0.5874614715576172,0.5947961595999272,0.5782931388285165,0.5853985802992975,1394412000
2011-02-22,0.5319932699203491,0.5698126863322038,0.5301595697820667,0.5682082328659551,1396648000
2011-02-23,0.5067800879478455,0.5370356090614391,0.4992162076694471,0.5319930586408907,1491604000
2011-02-24,0.5191577076911926,0.5280967998365483,0.5056343914630046,0.509301683293094,1246120000
2011-02-25,0.5299303531646729,0.5386402508126144,0.5258045690307045,0.5331392599482516,775652000
2011-02-28,0.5193865895271301,0.5388693253131434,0.5074677342559148,0.5386400787249893,903696000
2011-03-01,0.49623656272888184,0.5269505266141877,0.49623656272888184,0.5203034677956594,988448000
2011-03-02,0.47560784220695496,0.5049465469694424,0.4641474234671365,0.49554896534948023,1718140000
2011-03-03,0.47835835814476013,0.4893603940327797,0.4639182236119544,0.4866098713988767,1593704000
2011-03-04,0.47583720088005066,0.4836302774236359,0.4705654009481886,0.4788169162609991,959760000
2011-03-07,0.46918994188308716,0.48087960642781025,0.45727111269777543,0.47927515338198223,1019140000
2011-03-08,0.4481028616428375,0.4767539118002601,0.43824686760012804,0.474232635780685,1947184000
2011-03-09,0.4387052655220032,0.451082534434892,0.4348087012034047,0.44672755882110377,1318976000
2011-03-10,0.4107418656349182,0.431829033403602,0.4102834269664578,0.42862012666716215,1722736000
2011-03-11,0.41372150182724,0.4251819479680456,0.4047823860794883,0.4141799404389555,1486832000
2011-03-14,0.41715970635414124,0.42747408456423647,0.41028342689028063,0.4169304870199536,1003360000
2011-03-15,0.4047825038433075,0.41165875713403055,0.3898839277229392,0.3967601810136622,1256280000
2011-03-16,0.4018027186393738,0.4205978295529461,0.3965309199032205,0.4011150879653021,1476520000
2011-03-17,0.40936651825904846,0.4132630548556226,0.39423875579730017,0.4125754243212174,1238516000
2011-03-18,0.40386542677879333,0.4171595417939042,0.40340701561504827,0.41578428097888265,886960000
2011-03-21,0.407074511051178,0.416701258367228,0.4029487543946432,0.41257550171069324,751832000
2011-03-22,0.39996886253356934,0.40982482481209426,0.3981351906848556,0.4059282892109428,718332000
2011-03-23,0.40822044014930725,0.40936648183006735,0.3905713764065706,0.39928129864510514,782396000
2011-03-24,0.44076812267303467,0.44581072880754036,0.416013612583238,0.41693043515835154,1780592000
